publication_id,score,compound,capped,total_hits_reported
JP-2017522384-A5,14.360279,Polatuzumab_vedotin,False,723
AU-2015294125-A1,14.360279,Polatuzumab_vedotin,False,723
US-20250009850-A1,14.2556305,Polatuzumab_vedotin,False,723
NZ-743923-B2,14.2556305,Polatuzumab_vedotin,False,723
NZ-743923-A,14.2556305,Polatuzumab_vedotin,False,723
CN-120957745-A,14.24607,Polatuzumab_vedotin,False,723
WO-2024231899-A1,14.239167,Polatuzumab_vedotin,False,723
CN-117157098-A,14.1552515,Polatuzumab_vedotin,False,723
WO-2025213122-A1,14.150978,Polatuzumab_vedotin,False,723
WO-2016012285-A2,14.150978,Polatuzumab_vedotin,False,723
EP-3171891-A2,14.150978,Polatuzumab_vedotin,False,723
CA-2955704-A1,14.150978,Polatuzumab_vedotin,False,723
WO-2022261124-A1,14.085678,Polatuzumab_vedotin,False,723
US-20250231192-A1,14.085678,Polatuzumab_vedotin,False,723
EP-4351656-A1,14.085678,Polatuzumab_vedotin,False,723
EP-4231017-A1,14.085678,Polatuzumab_vedotin,False,723
WO-2016176089-A1,14.065573,Polatuzumab_vedotin,False,723
JP-2025532618-A,14.065573,Polatuzumab_vedotin,False,723
HK-40049447-B,14.044635,Polatuzumab_vedotin,False,723
HK-40049447-A,14.044635,Polatuzumab_vedotin,False,723
EP-3773737-B1,14.044635,Polatuzumab_vedotin,False,723
US-10590182-B2,14.02544,Polatuzumab_vedotin,False,723
EP-3897738-B1,14.01005,Polatuzumab_vedotin,False,723
AU-2017361081-B2,13.980891,Polatuzumab_vedotin,False,723
WO-2023028205-A1,13.957437,Polatuzumab_vedotin,False,723
KR-102606022-B1,13.957437,Polatuzumab_vedotin,False,723
EP-4392036-A1,13.957437,Polatuzumab_vedotin,False,723
CR-20210489-A,13.957437,Polatuzumab_vedotin,False,723
WO-2021021062-A1,13.944202,Polatuzumab_vedotin,False,723
US-20230314445-A1,13.944202,Polatuzumab_vedotin,False,723
EP-4003428-A1,13.944202,Polatuzumab_vedotin,False,723
SG-11202106664P-A,13.941471,Polatuzumab_vedotin,False,723
SG-11202106572Q-A,13.941471,Polatuzumab_vedotin,False,723
IN-202117032041-A,13.941471,Polatuzumab_vedotin,False,723
CA-3124129-A1,13.941471,Polatuzumab_vedotin,False,723
CA-3124065-A1,13.941471,Polatuzumab_vedotin,False,723
