family_id,leader_id,compound,title,family_countries,has_ES
90192550,US-20250042936-A1,Enfortumab_vedotin,METHOD FOR GLYCOSYLATION MODIFICATION OF PROTEINS AND/OR POLYPEPTIDES,US,False
95696479,WO-2025101836-A1,Enfortumab_vedotin,METHOD FOR INDUCING ANEUPLOIDY AND/OR CHROMOSOMAL INSTABILITY IN HUMAN OR NON-HUMAN PRIMATE PLURIPOTENT STEM CELLS AND DIAGNOSTIC/THERAPEUTIC USES THEREOF,WO,False
95072104,WO-2025064788-A2,Enfortumab_vedotin,CCR5 CONJUGATES AND USES THEREOF,EP;WO,False
66665815,EP-3717023-A1,Enfortumab_vedotin,COMPOSITIONS AND METHODS FOR DRUG DELIVERY,CN;EP;US;WO,False
95827436,WO-2025111339-A1,Enfortumab_vedotin,TREATMENT OF CANCER WITH A PARG INHIBITOR,AU;CA;CN;KR;TW;WO,False
74061434,US-20220249594-A1,Enfortumab_vedotin,A FORMULATION OF A CONJUGATE OF A TUBULYSIN ANALOG TO A CELL-BINDING MOLECULE,AU;BR;CA;CL;CN;EA;EP;HK;ID;IL;IN;JP;KR;MX;MY;NZ;PH;SG;TH;TW;US;VN;WO,False
86397918,WO-2023092155-A1,Enfortumab_vedotin,ORGANOID AND TUMOR-INFILTRATING LYMPHOCYTE CO-CULTURE FOR OPTIMIZATION OF PATIENT-SPECIFIC IMMUNOTHERAPY RESPONSE,WO,False
85173151,TW-I834442-B,Enfortumab_vedotin,IKAROS ZINC FINGER FAMILY DEGRADERS AND USES THEREOF,AR;AU;CA;CN;EP;ES;HK;IN;JP;KR;PL;PT;SI;TW;US;WO,True
77520789,IL-298855-A,Enfortumab_vedotin,COMBINATION THERAPY WITH DEOXYURIDINE TRIPHOSPHATASE INHIBITORS,AU;BR;CA;CN;EA;EP;ES;HK;IL;IN;JP;US;WO,True
92972143,TW-202506190-A,Enfortumab_vedotin,METHOD FOR TREATING DRUG-LOW-SENSITIVE CANCER BY ADMINISTRATION OF ANTI-MUC1 ANTIBODY-DRUG CONJUGATE,CA;CN;EP;HK;JP;KR;TW;US;WO,False
90923906,WO-2024215754-A1,Enfortumab_vedotin,KRAS MODULATING COMPOUNDS,AR;AU;CA;CN;EP;HK;IN;JP;KR;TW;US;WO,False
91585861,WO-2024243485-A1,Enfortumab_vedotin,CDK2 INHIBITORS AND USES THEREOF,WO,False
93430153,WO-2024232948-A1,Enfortumab_vedotin,MULTI-RECEPTOR NATURAL KILLER CELLS,AU;CA;EP;IL;JP;KR;TW;WO,False
77666548,US-20230303305-A1,Enfortumab_vedotin,"METHOD AND PACKAGE FOR REDUCING THE DEGRADATION OF A DRUG AND/OR EXCIPIENT, E.G. POLYSORBATE STABILIZER, IN A PHARMACEUTICAL PRODUCT",EP;HK;US;WO,False
77431086,AU-2022325756-A1,Enfortumab_vedotin,COMPOSITIONS AND METHODS FOR TREATING AUTOIMMUNE DISEASES AND CANCERS BY TARGETING IGSF8,AU;CA;CN;EP;HK;IL;JP;KR;MX;US;WO,False
91961824,WO-2025006720-A1,Enfortumab_vedotin,KRAS MODULATING COMPOUNDS,AR;AU;CA;CN;EP;IN;JP;KR;TW;US;WO,False
82448714,WO-2022155587-A2,Enfortumab_vedotin,METHODS FOR DETECTING utDNA,US;WO,False
70861532,EP-3962950-A1,Enfortumab_vedotin,TEAC AND ATTAC IMMUNOONCOLOGY COMPOSITIONS AND METHODS,AU;CA;CN;EP;JP;US;WO,False
91670175,WO-2024258897-A1,Enfortumab_vedotin,ALKOXYPYRIDINYL AND RELATED COMPOUNDS AND THEIR USE IN THERAPY,WO,False
